2019-01-22 12:32:10,330 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/1.3.5.BUILD-SNAPSHOT/spring-cloud-config-dependencies-1.3.5.BUILD-20190122.065048-3171.pom
2019-01-22 12:32:10,609 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/1.3.5.BUILD-SNAPSHOT/spring-cloud-config-dependencies-1.3.5.BUILD-20190122.065048-3171.pom
2019-01-22 12:32:10,898 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.2.RELEASE/spring-cloud-dependencies-parent-1.3.2.RELEASE.pom
2019-01-22 12:32:11,175 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.2.RELEASE/spring-cloud-dependencies-parent-1.3.2.RELEASE.pom
2019-01-22 12:32:11,505 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.2.RELEASE/spring-cloud-dependencies-parent-1.3.2.RELEASE.pom
2019-01-22 12:32:11,884 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/1.2.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:12,211 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/1.2.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:12,606 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/1.2.3.BUILD-SNAPSHOT/spring-cloud-consul-dependencies-1.2.3.BUILD-20190122.062318-2602.pom
2019-01-22 12:32:12,919 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/1.2.3.BUILD-SNAPSHOT/spring-cloud-consul-dependencies-1.2.3.BUILD-20190122.062318-2602.pom
2019-01-22 12:32:13,234 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.1.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:13,573 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.1.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:13,920 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.1.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.1.BUILD-20170321.165201-1.pom
